"","X1","X2","X3","X4","X5"
"126",-0.120792079175891,-0.0574753760968578,-0.121243739898317,0.256824340151908,-0.120792079175891
"127",-0.120792079175891,-0.0478333601968578,-0.121243739898317,0.239250133821908,-0.120792079175891
"128",-0.120792079175891,-0.0373690721968578,-0.121243739898317,0.222005017181908,-0.120792079175891
"129",-0.120792079175891,-0.0260846331968578,-0.121243739898317,0.205101770081908,-0.120792079175891
"130",-0.120792079175891,-0.0139879391968578,-0.121243739898317,0.188551449371908,-0.120792079175891
"131",-0.120792079175891,-0.00109240619685781,-0.121243739898317,0.172363476761908,-0.120792079175891
"132",-0.120792079175891,0.0125833408031422,-0.121243739898317,0.156545729561908,-0.120792079175891
"133",-0.120792079175891,0.0270158268031422,-0.121243739898317,0.141104633461908,-0.120792079175891
"134",-0.120792079175891,0.0421771198031422,-0.121243739898317,0.126045251661907,-0.120792079175891
"135",-0.120792079175891,0.0580352498031422,-0.121243739898317,0.111371374461907,-0.120792079175891
"136",-0.120792079175891,0.0745546468031422,-0.121243739898317,0.0970856083619074,-0.120792079175891
"137",-0.120792079175891,0.0916965918031421,-0.121243739898317,0.0831894628619074,-0.120792079175891
"138",-0.120792079175891,0.109419665803142,-0.121243739898317,0.0696834366619074,-0.120792079175891
"139",-0.120792079175891,0.127680196803142,-0.121243739898317,0.0565670982619075,-0.120792079175891
"140",-0.120792079175891,0.146432702803142,-0.121243739898317,0.0438391654619075,-0.120792079175891
"141",-0.120792079175891,0.165630316803142,-0.121243739898317,0.0314975819619075,-0.120792079175891
"142",-0.120792079175891,0.185225193803142,-0.121243739898317,0.0195395898619075,-0.120792079175891
"143",-0.120792079175891,0.205168901803142,-0.121243739898317,0.00796179876190747,-0.120792079175891
"144",-0.120792079175891,0.225412786803142,-0.121243739898317,-0.00323974623809255,-0.120792079175891
"145",-0.120792079175891,0.245908311803142,-0.121243739898317,-0.0140695041380925,-0.120792079175891
"146",-0.120792079175891,0.266607371803142,-0.121243739898317,-0.0245323784380925,-0.120792079175891
"147",-0.120792079175891,0.287462580803142,-0.121243739898317,-0.0346336624380925,-0.120792079175891
"148",-0.120792079175891,0.308427529803142,-0.121243739898317,-0.0443789872380925,-0.120792079175891
"149",-0.120792079175891,0.329457017803142,-0.121243739898317,-0.0537742741380925,-0.120792079175891
"150",-0.120792079175891,0.350507255803142,-0.121243739898317,-0.0628256900380925,-0.120792079175891
"151",-0.120792079175891,0.371536041803142,-0.121243739898317,-0.0715396064380925,-0.120792079175891
"152",-0.120792079175891,0.392502913803142,-0.121243739898317,-0.0799225618380925,-0.120792079175891
"153",-0.120792079175891,0.413369272803142,-0.121243739898317,-0.0879812269380925,-0.120792079175891
"154",-0.120792079175891,0.434098484803142,-0.121243739898317,-0.0957223731380925,-0.120792079175891
"155",-0.120792079175891,0.454655959803142,-0.121243739898317,-0.103152844038093,-0.120792079175891
"156",-0.120792079175891,0.475009210803142,-0.121243739898317,-0.110279529638093,-0.120792079175891
"157",-0.120792079175891,0.495127889803142,-0.121243739898317,-0.117109343138093,-0.120792079175891
"158",-0.120792079175891,0.514983808803142,-0.121243739898317,-0.123649200438093,-0.120792079175891
"159",-0.120792079175891,0.534550943803142,-0.121243739898317,-0.129906001638093,-0.120792079175891
"160",-0.120792079175891,0.553805423803142,-0.121243739898317,-0.135886614938093,-0.120792079175891
"161",-0.120792079175891,0.572725505803142,-0.121243739898317,-0.141597862338093,-0.120792079175891
"162",-0.120792079175891,0.591291527755929,-0.121243739898317,-0.147046508038093,-0.120792079175891
"163",-0.120792079175891,0.609485637795709,-0.121243739898317,-0.152239247338093,-0.120792079175891
"164",-0.120792079175891,0.627290928838509,-0.121243739898317,-0.157182698138093,-0.120792079175891
"165",-0.120792079175891,0.644690176642109,-0.121243739898317,-0.161883393338093,-0.120792079175891
"166",-0.120792079175891,0.661664510991109,-0.121243739898317,-0.166347775138093,-0.120792079175891
"167",-0.120792079175891,0.678192232875109,-0.121243739898317,-0.170582190038093,-0.120792079175891
"168",-0.120792079175891,0.694247906494109,-0.121243739898317,-0.174592884838093,-0.120792079175891
"169",-0.120792079175891,0.709801783274109,-0.121243739898317,-0.178386004438092,-0.120792079175891
"170",-0.120792079175891,0.724819567764109,-0.121243739898317,-0.181967589438093,-0.120792079175891
"171",-0.120792079175891,0.739262503534109,-0.121243739898317,-0.185343575438092,-0.120792079175891
"172",-0.120792079175891,0.753087740124109,-0.121243739898317,-0.188519792238093,-0.120792079175891
"173",-0.120792079175891,0.766248935724109,-0.121243739898317,-0.191501963938092,-0.120792079175891
"174",-0.120792079175891,0.778697038124109,-0.121243739898317,-0.194295709938093,-0.120792079175891
"175",-0.120792079175891,0.790381189724109,-0.121243739898317,-0.196906545588093,-0.120792079175891
"176",-0.120792079175891,0.801249707524109,-0.121243739898317,-0.199339883638093,-0.120792079175891
"177",-0.120792079175891,0.811251091824109,-0.121243739898317,-0.201601035988092,-0.120792079175891
"178",-0.120792079175891,0.820335026924109,-0.121243739898317,-0.203695215528092,-0.120792079175891
"179",-0.120792079175891,0.828453337924109,-0.121243739898317,-0.205627537968092,-0.120792079175891
"180",-0.120792079175891,0.835560878124109,-0.121243739898317,-0.207403024208092,-0.120792079175891
"181",-0.120792079175891,0.841616328924109,-0.121243739898317,-0.209026602451093,-0.120792079175891
"182",-0.120792079175891,0.846582895524109,-0.121243739898317,-0.210503110454092,-0.120792079175891
"183",-0.120792079175891,0.850428889424109,-0.121243739898317,-0.211837297624092,-0.120792079175891
"184",-0.120792079175891,0.853128197724109,-0.121243739898317,-0.213033827304093,-0.120792079175891
"185",-0.120792079175891,0.854660633124109,-0.121243739898317,-0.214097279174093,-0.120792079175891
"186",-0.120792079175891,0.855012170324109,-0.121243739898317,-0.215032150874092,-0.120792079175891
"187",-0.120792079175891,0.854175072624109,-0.121243739898317,-0.215842860344093,-0.120792079175891
"188",-0.120792079175891,0.852147917024109,-0.121243739898317,-0.216533747404093,-0.120792079175891
"189",-0.120792079175891,0.848935525424109,-0.121243739898317,-0.217109075604093,-0.120792079175891
"190",-0.120792079175891,0.844548813224109,-0.121243739898317,-0.217573033894092,-0.120792079175891
"191",-0.120792079175891,0.839004561224109,-0.121243739898317,-0.217929738084092,-0.120792079175891
"192",-0.120792079175891,0.832325126724109,-0.121243739898317,-0.218183231884093,-0.120792079175891
"193",-0.120792079175891,0.824538101924109,-0.121243739898317,-0.218337488684093,-0.120792079175891
"194",-0.120792079175891,0.815675926724109,-0.121243739898317,-0.218396411884093,-0.120792079175891
"195",-0.120792079175891,0.805775470724109,-0.121243739898317,-0.218363836484093,-0.120792079175891
"196",-0.120792079175891,0.79487759172411,-0.121243739898317,-0.218243529284093,-0.120792079175891
"197",-0.120792079175891,0.783026677824109,-0.121243739898317,-0.218039189884093,-0.120792079175891
"198",-0.120792079175891,0.77027017862411,-0.121243739898317,-0.217754451184093,-0.120792079175891
"199",-0.120792079175891,0.756658140824109,-0.121243739898317,-0.217392879684093,-0.120792079175891
"200",-0.120792079175891,0.742242747824109,-0.121243739898317,-0.216957975684093,-0.120792079175891
"201",-0.120792070128678,0.727077865424109,-0.121243739898317,-0.216453173884093,-0.120792079175891
"202",-0.120791808168458,0.711218607024109,-0.121243739898317,-0.215881843084093,-0.120792079175891
"203",-0.120790008211258,0.694720918524109,-0.121243739898317,-0.215247286334093,-0.120792079175891
"204",-0.120783145014858,0.677641180824109,-0.121243739898317,-0.214552741074093,-0.120792079175891
"205",-0.120764193363858,0.660035839724109,-0.121243739898317,-0.213801378814093,-0.120792079175891
"206",-0.120721523247858,0.641961063124109,-0.121243739898317,-0.212996305184093,-0.120792079175891
"207",-0.120638072866858,0.623472422824109,-0.121243739898317,-0.212140559494093,-0.120792079175891
"208",-0.120490855646858,0.604624606224109,-0.121243739898317,-0.211237114744093,-0.120792079175891
"209",-0.120250811136858,0.585471157124109,-0.121243739898317,-0.210288877274093,-0.120792079175891
"210",-0.119882978906858,0.566064244824109,-0.121243739898317,-0.209298686504093,-0.120792079175891
"211",-0.119346955496858,0.546454460724109,-0.121243739898317,-0.208269314754092,-0.120792079175891
"212",-0.118597584096858,0.526690644324109,-0.121243739898317,-0.207203466774092,-0.120792079175891
"213",-0.117585822496858,0.506819732424109,-0.121243739898317,-0.206103779604092,-0.120792079175891
"214",-0.116259735096858,0.486886637974109,-0.121243739898317,-0.204972822574092,-0.120792079175891
"215",-0.114565557896858,0.466934150824109,-0.121243739898317,-0.203813096724092,-0.120792079175891
"216",-0.112448791196858,0.447002861574109,-0.121243739898317,-0.202627034784092,-0.120792079175891
"217",-0.109855279296858,0.427131105714109,-0.121243739898317,-0.201417001064092,-0.120792079175891
"218",-0.106732245296858,0.407354930954109,-0.121243739898317,-0.200185291274093,-0.120792079175891
"219",-0.103029253496858,0.387708079694109,-0.121243739898317,-0.198934132504092,-0.120792079175891
"220",-0.0986990802968578,0.368221988537109,-0.121243739898317,-0.197665683204093,-0.120792079175891
"221",-0.0936984780968578,0.348925802940109,-0.121243739898317,-0.196382033414092,-0.120792079175891
"222",-0.0879888241968578,0.329846405810109,-0.121243739898317,-0.195085204424092,-0.120792079175891
"223",-0.0815366496968578,0.311008459090109,-0.121243739898317,-0.193777149464093,-0.120792079175891
"224",-0.0743140478968578,0.292434452360109,-0.121243739898317,-0.192459753524093,-0.120792079175891
"225",-0.0662989646968578,0.274144765260109,-0.121243739898317,-0.191134833904093,-0.120792079175891
"226",-0.0574753760968578,0.256157733930109,-0.121243739898317,-0.189804140314093,-0.120792079175891
"227",-0.0478333601968578,0.238489723290109,-0.121243739898317,-0.188469355544093,-0.120792079175891
"228",-0.0373690721968578,0.221155208190109,-0.121243739898317,-0.187132095844093,-0.120792079175891
"229",-0.0260846331968578,0.204166857480109,-0.121243739898317,-0.185793911374093,-0.120792079175891
"230",-0.0139879391968578,0.187535619870109,-0.121243739898317,-0.184456287004093,-0.120792079175891
"231",-0.0010924061968578,0.171270811670109,-0.121243739898317,-0.183120642724093,-0.120792079175891
"232",0.0125833408031422,0.155380207570109,-0.121243739898317,-0.181788334694093,-0.120792079175891
"233",0.0270158268031422,0.139870132770109,-0.121243739898317,-0.180460655844093,-0.120792079175891
"234",0.0421771198031422,0.124745552570109,-0.121243739898317,-0.179138836724093,-0.120792079175891
"235",0.0580352498031422,0.110010161470109,-0.121243739898317,-0.177824046474093,-0.120792079175891
"236",0.0745546468031422,0.0956664719701093,-0.121243739898317,-0.176517393824093,-0.120792079175891
"237",0.0916965918031422,0.0817159017701092,-0.121243739898317,-0.175219927994093,-0.120792079175891
"238",0.109419665803142,0.0681588593701093,-0.121243739898317,-0.173932639754093,-0.120792079175891
"239",0.127680196803142,0.0549948245701093,-0.121243739898317,-0.172656462754093,-0.120792079175891
"240",0.146432702803142,0.0422224280701093,-0.121243739898317,-0.171392274434093,-0.120792079175891
"241",0.165630316803142,0.0298395279701093,-0.121243739898317,-0.170140897284093,-0.120792079175891
"242",0.185225193803142,0.0178432816701093,-0.121243739898317,-0.168903100104093,-0.120792079175891
"243",0.205168901803142,0.0062302156701093,-0.121243739898317,-0.167679599374093,-0.120792079175891
"244",0.225412786803142,-0.00500370722989073,-0.121243739898317,-0.166471060464093,-0.120792079175891
"245",0.245908311803142,-0.0158630271298907,-0.121243739898317,-0.165278098744093,-0.120792079175891
"246",0.266607371803142,-0.0263527279298907,-0.121243739898317,-0.164101281314093,-0.120792079175891
"247",0.287462580803142,-0.0364781822298907,-0.121243739898317,-0.162941128054093,-0.120792079175891
"248",0.308427529803142,-0.0462450997298907,-0.121243739898317,-0.161798113274093,-0.120792079175891
"249",0.329457017803142,-0.0556594795298907,-0.121243739898317,-0.160672666984093,-0.120792079175891
"250",0.350507255803142,-0.0647275655298907,-0.121243739898317,-0.159565176264093,-0.120792079175891
"251",0.371536041803142,-0.0734558057298907,-0.121243739898317,-0.158475986684093,-0.120792079175891
"252",0.392502913803142,-0.0818508143298907,-0.121243739898317,-0.157405403984093,-0.120792079175891
"253",0.413369272803142,-0.0899193368298907,-0.121243739898317,-0.156353695104093,-0.120792079175891
"254",0.434098484803142,-0.0976682191298907,-0.121243739898317,-0.155321089994093,-0.120792079175891
"255",0.454655959803142,-0.105104378529891,-0.121243739898317,-0.154307782664093,-0.120792079175891
"256",0.475009210803142,-0.112234778029891,-0.121243739898317,-0.153313933114093,-0.120792079175891
"257",0.495127889803142,-0.119066403229891,-0.121243739898317,-0.152339668174093,-0.120792079175891
"258",0.514983808803142,-0.125606241729891,-0.121243739898317,-0.151385083274093,-0.120792079175891
"259",0.534550943803142,-0.131861264629891,-0.121243739898317,-0.150450243814093,-0.120792079175891
"260",0.553805423803142,-0.137838410229891,-0.121243739898317,-0.149535186504093,-0.120792079175891
"261",0.572725505803142,-0.143544570329891,-0.121243739898317,-0.148639920464093,-0.120792079175891
"262",0.591291527755929,-0.148986577629891,-0.121243739898317,-0.147764429104093,-0.120792079175891
"263",0.609485637795709,-0.154171195529891,-0.121243739898317,-0.146908670924093,-0.120792079175891
"264",0.627290928838509,-0.159105108929891,-0.121243739898317,-0.146072581104093,-0.120792079175891
"265",0.644690176642109,-0.163794917129891,-0.121243739898317,-0.145256072704093,-0.120792079175891
"266",0.661664510991109,-0.168247127529891,-0.121243739898317,-0.144459037884093,-0.120792079175891
"267",0.678192232875109,-0.172468151029891,-0.121243739898317,-0.143681349184093,-0.120792079175891
"268",0.694247906494109,-0.176464297929891,-0.121243739898317,-0.142922860675093,-0.120792079175891
"269",0.709801783274109,-0.180241775429891,-0.121243739898317,-0.142183409145093,-0.120792079175891
"270",0.724819567764109,-0.183806685629891,-0.121243739898317,-0.141462815246093,-0.120792079175891
"271",0.739262503534109,-0.187165024229891,-0.121243739898317,-0.140760884586093,-0.120792079175891
"272",0.753087740124109,-0.190322680229891,-0.121243739898317,-0.140077408806093,-0.120792079175891
"273",0.766248935724109,-0.193285435729891,-0.121243739898317,-0.139412166631093,-0.120792079175891
"274",0.778697038124109,-0.196058966929891,-0.121243739898317,-0.138764924880093,-0.120792079175891
"275",0.790381189724109,-0.198648844679891,-0.121243739898317,-0.138135439456093,-0.120792079175891
"276",0.801249707524109,-0.201060536129891,-0.121243739898317,-0.137523456277093,-0.120792079175891
"277",0.811251091824109,-0.203299406279891,-0.121243739898317,-0.136928712198093,-0.120792079175891
"278",0.820335026924109,-0.205370719619891,-0.121243739898317,-0.136350935902093,-0.120792079175891
"279",0.828453337924109,-0.207279642359891,-0.121243739898317,-0.135789848731093,-0.120792079175891
"280",0.835560878124109,-0.209031244499891,-0.121243739898317,-0.135245165515093,-0.120792079175891
"281",0.841616328924109,-0.210630501942891,-0.121243739898317,-0.134716595354093,-0.120792079175891
"282",0.846582895524109,-0.212082298645891,-0.121243739898317,-0.134203842365093,-0.120792079175891
"283",0.850428889424109,-0.213391428915891,-0.121243739898317,-0.133706606401093,-0.120792079175891
"284",0.853128197724109,-0.214562599795891,-0.121243739898317,-0.133224583737093,-0.120792079175891
"285",0.854660633124109,-0.215600432865891,-0.121243739898317,-0.132757467727093,-0.120792079175891
"286",0.855012170324109,-0.216509466565891,-0.121243739898317,-0.132304949408093,-0.120792079175891
"287",0.854175072624109,-0.217294157935891,-0.121243739898317,-0.131866718132093,-0.120792079175891
"288",0.852147917024109,-0.217958884595891,-0.121243739898317,-0.131442462089093,-0.120792079175891
"289",0.848935525424109,-0.218507946495891,-0.121243739898317,-0.131031868857093,-0.120792079175891
"290",0.844548813224109,-0.218945567585891,-0.121243739898317,-0.130634625900093,-0.120792079175891
"291",0.839004561224109,-0.219275896975891,-0.121243739898317,-0.130250421053093,-0.120792079175891
"292",0.832325126724109,-0.219503010675891,-0.121243739898317,-0.129878942971093,-0.120792079175891
"293",0.824538101924109,-0.219630912575891,-0.121243739898317,-0.129519881519093,-0.120792079175891
"294",0.815675926724109,-0.219663535575891,-0.121243739898317,-0.129172928213093,-0.120792079175891
